0,1,371,31,115,239,fourwayc.avi
1,1,371,37,113,236,fourwayc.avi
2,1,372,39,112,232,fourwayc.avi
3,1,370,46,112,228,fourwayc.avi
4,1,369,51,111,224,fourwayc.avi
5,1,369,54,111,220,fourwayc.avi
6,1,368,58,109,216,fourwayc.avi
7,1,368,61,108,213,fourwayc.avi
8,1,366,64,106,211,fourwayc.avi
9,1,365,65,104,209,fourwayc.avi
10,1,365,65,101,207,fourwayc.avi
11,1,367,66,101,207,fourwayc.avi
12,1,365,66,99,206,fourwayc.avi
13,1,370,68,98,204,fourwayc.avi
14,1,368,68,96,203,fourwayc.avi
15,1,366,70,94,202,fourwayc.avi
16,1,365,69,92,200,fourwayc.avi
17,1,363,72,91,198,fourwayc.avi
18,1,361,74,89,195,fourwayc.avi
19,1,359,76,86,191,fourwayc.avi
20,1,358,77,84,188,fourwayc.avi
21,1,357,76,81,184,fourwayc.avi
22,1,358,76,79,179,fourwayc.avi
23,1,357,75,77,174,fourwayc.avi
24,1,356,77,74,169,fourwayc.avi
25,1,355,79,72,165,fourwayc.avi
26,1,355,80,71,163,fourwayc.avi
27,1,354,81,69,159,fourwayc.avi
28,1,352,83,69,155,fourwayc.avi
29,1,351,85,68,152,fourwayc.avi
30,1,350,88,67,150,fourwayc.avi
31,1,351,89,67,147,fourwayc.avi
32,1,350,90,66,144,fourwayc.avi
33,1,349,90,64,141,fourwayc.avi
34,1,349,90,62,137,fourwayc.avi
35,1,349,90,61,134,fourwayc.avi
36,1,349,91,58,131,fourwayc.avi
37,1,352,91,58,129,fourwayc.avi
38,1,349,93,56,128,fourwayc.avi
39,1,350,93,54,126,fourwayc.avi
40,1,350,95,52,124,fourwayc.avi
41,1,350,95,51,122,fourwayc.avi
42,1,351,96,49,120,fourwayc.avi
43,1,351,97,48,118,fourwayc.avi
44,1,351,98,47,115,fourwayc.avi
45,1,352,98,46,113,fourwayc.avi
46,1,353,98,45,110,fourwayc.avi
47,1,353,98,44,108,fourwayc.avi
48,1,352,96,43,106,fourwayc.avi
49,1,353,96,42,104,fourwayc.avi
50,1,352,98,42,103,fourwayc.avi
51,1,352,98,41,102,fourwayc.avi
52,1,352,97,41,101,fourwayc.avi
53,1,352,100,41,100,fourwayc.avi
54,1,352,101,40,98,fourwayc.avi
55,1,353,101,39,97,fourwayc.avi
56,1,353,102,39,96,fourwayc.avi
57,1,353,103,38,95,fourwayc.avi
58,1,353,102,37,93,fourwayc.avi
59,1,353,103,36,90,fourwayc.avi
60,1,355,102,35,89,fourwayc.avi
61,1,356,104,34,87,fourwayc.avi
62,1,356,103,34,87,fourwayc.avi
63,1,355,104,34,86,fourwayc.avi
64,1,356,105,33,85,fourwayc.avi
65,1,357,106,33,84,fourwayc.avi
66,1,356,105,32,83,fourwayc.avi
67,1,357,108,32,83,fourwayc.avi
68,1,357,107,31,82,fourwayc.avi
69,1,358,108,31,80,fourwayc.avi
70,1,358,107,30,79,fourwayc.avi
71,1,359,107,30,79,fourwayc.avi
72,1,359,107,29,77,fourwayc.avi
73,1,361,107,29,76,fourwayc.avi
74,1,360,107,29,76,fourwayc.avi
75,1,361,107,29,76,fourwayc.avi
76,1,361,107,29,76,fourwayc.avi
77,1,361,108,30,75,fourwayc.avi
78,1,361,109,30,74,fourwayc.avi
79,1,360,109,30,74,fourwayc.avi
80,1,361,110,30,73,fourwayc.avi
81,1,361,110,30,72,fourwayc.avi
82,1,361,109,30,72,fourwayc.avi
83,1,363,109,29,70,fourwayc.avi
84,1,363,109,29,69,fourwayc.avi
85,1,363,109,29,68,fourwayc.avi
86,1,364,110,29,68,fourwayc.avi
87,1,363,109,29,68,fourwayc.avi
88,1,365,111,28,67,fourwayc.avi
89,1,364,110,28,66,fourwayc.avi
90,1,366,112,28,65,fourwayc.avi
91,1,366,112,28,65,fourwayc.avi
92,1,366,113,27,64,fourwayc.avi
93,1,368,112,27,63,fourwayc.avi
94,1,368,112,27,62,fourwayc.avi
95,1,368,112,27,62,fourwayc.avi
96,1,368,112,26,62,fourwayc.avi
97,1,369,112,26,62,fourwayc.avi
98,1,370,111,26,61,fourwayc.avi
99,1,371,112,26,61,fourwayc.avi
100,1,371,112,25,61,fourwayc.avi
101,1,371,112,25,61,fourwayc.avi
102,1,371,112,25,60,fourwayc.avi
103,1,372,114,25,60,fourwayc.avi
104,1,372,113,25,60,fourwayc.avi
105,1,372,113,25,59,fourwayc.avi
106,1,373,114,24,59,fourwayc.avi
107,1,373,113,24,58,fourwayc.avi
108,1,374,112,24,57,fourwayc.avi
109,1,375,113,23,56,fourwayc.avi
110,1,375,113,23,56,fourwayc.avi
111,1,376,114,23,55,fourwayc.avi
112,1,375,114,23,55,fourwayc.avi
113,1,376,114,22,54,fourwayc.avi
114,1,376,114,22,54,fourwayc.avi
115,1,377,114,22,53,fourwayc.avi
116,1,378,115,22,53,fourwayc.avi
117,1,378,115,21,52,fourwayc.avi
118,1,379,116,21,52,fourwayc.avi
119,1,380,115,20,52,fourwayc.avi
120,1,380,116,20,52,fourwayc.avi
121,1,381,115,19,51,fourwayc.avi
122,1,381,116,19,51,fourwayc.avi
123,1,382,116,19,51,fourwayc.avi
124,1,382,116,19,51,fourwayc.avi
125,1,383,117,19,51,fourwayc.avi
126,1,383,117,19,51,fourwayc.avi
127,1,383,117,19,51,fourwayc.avi
128,1,383,117,19,51,fourwayc.avi
129,1,384,117,19,50,fourwayc.avi
130,1,384,115,19,50,fourwayc.avi
131,1,385,115,18,49,fourwayc.avi
132,1,386,115,18,49,fourwayc.avi
133,1,386,116,18,49,fourwayc.avi
134,1,386,116,18,49,fourwayc.avi
135,1,387,116,18,49,fourwayc.avi
136,1,387,116,18,49,fourwayc.avi
137,1,388,115,18,49,fourwayc.avi
138,1,389,116,17,49,fourwayc.avi
139,1,388,116,18,48,fourwayc.avi
140,1,389,117,18,48,fourwayc.avi
141,1,389,118,17,47,fourwayc.avi
142,1,389,118,18,47,fourwayc.avi
143,1,390,118,18,46,fourwayc.avi
144,1,391,118,18,46,fourwayc.avi
145,1,390,118,18,46,fourwayc.avi
146,1,391,118,18,46,fourwayc.avi
147,1,391,117,18,46,fourwayc.avi
148,1,391,117,18,46,fourwayc.avi
149,1,392,117,18,46,fourwayc.avi
150,1,392,118,18,46,fourwayc.avi
151,1,392,117,18,46,fourwayc.avi
152,1,393,116,18,45,fourwayc.avi
153,1,393,116,18,45,fourwayc.avi
154,1,394,116,17,45,fourwayc.avi
