0,1,"[391, 94, 211, 595]",walk1.mp4
1,1,"[394, 84, 207, 600]",walk1.mp4
2,1,"[392, 83, 206, 602]",walk1.mp4
3,1,"[391, 77, 206, 604]",walk1.mp4
4,1,"[383, 72, 206, 601]",walk1.mp4
5,1,"[380, 77, 205, 604]",walk1.mp4
6,1,"[379, 69, 205, 608]",walk1.mp4
7,1,"[379, 71, 205, 607]",walk1.mp4
8,1,"[374, 69, 205, 607]",walk1.mp4
9,1,"[375, 73, 204, 607]",walk1.mp4
10,1,"[372, 75, 204, 607]",walk1.mp4
11,1,"[373, 77, 204, 608]",walk1.mp4
12,1,"[373, 75, 203, 609]",walk1.mp4
13,1,"[372, 78, 202, 608]",walk1.mp4
14,1,"[374, 78, 202, 608]",walk1.mp4
15,1,"[375, 76, 202, 608]",walk1.mp4
16,1,"[378, 74, 201, 608]",walk1.mp4
17,1,"[377, 69, 202, 607]",walk1.mp4
18,1,"[373, 64, 203, 605]",walk1.mp4
19,1,"[375, 63, 202, 606]",walk1.mp4
20,1,"[374, 60, 203, 610]",walk1.mp4
21,1,"[376, 61, 204, 612]",walk1.mp4
22,1,"[380, 59, 204, 611]",walk1.mp4
23,1,"[381, 60, 206, 611]",walk1.mp4
24,1,"[384, 63, 206, 612]",walk1.mp4
25,1,"[386, 66, 206, 612]",walk1.mp4
26,1,"[392, 65, 206, 614]",walk1.mp4
27,1,"[392, 70, 205, 616]",walk1.mp4
28,1,"[388, 66, 206, 617]",walk1.mp4
29,1,"[390, 64, 207, 618]",walk1.mp4
30,1,"[392, 65, 208, 615]",walk1.mp4
31,1,"[396, 57, 208, 617]",walk1.mp4
32,1,"[400, 57, 208, 617]",walk1.mp4
33,1,"[397, 62, 209, 616]",walk1.mp4
34,1,"[399, 54, 208, 618]",walk1.mp4
35,1,"[399, 56, 207, 619]",walk1.mp4
36,1,"[400, 57, 205, 619]",walk1.mp4
37,1,"[401, 57, 204, 615]",walk1.mp4
38,1,"[402, 61, 203, 612]",walk1.mp4
39,1,"[405, 66, 202, 611]",walk1.mp4
40,1,"[405, 68, 201, 608]",walk1.mp4
41,1,"[406, 72, 199, 606]",walk1.mp4
42,1,"[405, 72, 198, 603]",walk1.mp4
43,1,"[407, 75, 198, 602]",walk1.mp4
44,1,"[406, 67, 197, 602]",walk1.mp4
45,1,"[405, 63, 198, 601]",walk1.mp4
46,1,"[402, 65, 200, 598]",walk1.mp4
47,1,"[403, 65, 200, 596]",walk1.mp4
48,1,"[402, 66, 200, 599]",walk1.mp4
49,1,"[404, 64, 200, 600]",walk1.mp4
50,1,"[403, 62, 200, 601]",walk1.mp4
51,1,"[403, 55, 201, 601]",walk1.mp4
52,1,"[407, 64, 199, 601]",walk1.mp4
53,1,"[407, 72, 199, 600]",walk1.mp4
54,1,"[407, 69, 197, 601]",walk1.mp4
55,1,"[407, 76, 197, 603]",walk1.mp4
56,1,"[406, 76, 197, 605]",walk1.mp4
57,1,"[405, 77, 196, 604]",walk1.mp4
58,1,"[404, 78, 195, 602]",walk1.mp4
59,1,"[405, 76, 196, 598]",walk1.mp4
60,1,"[410, 77, 196, 595]",walk1.mp4
61,1,"[413, 76, 197, 595]",walk1.mp4
62,1,"[417, 80, 199, 592]",walk1.mp4
63,1,"[423, 77, 199, 590]",walk1.mp4
64,1,"[425, 79, 199, 590]",walk1.mp4
65,1,"[430, 83, 198, 590]",walk1.mp4
66,1,"[436, 80, 197, 589]",walk1.mp4
67,1,"[443, 94, 197, 588]",walk1.mp4
68,1,"[452, 86, 196, 587]",walk1.mp4
69,1,"[457, 94, 194, 583]",walk1.mp4
70,1,"[464, 89, 193, 585]",walk1.mp4
71,1,"[466, 86, 193, 585]",walk1.mp4
72,1,"[467, 84, 194, 583]",walk1.mp4
73,1,"[472, 84, 194, 583]",walk1.mp4
74,1,"[474, 79, 194, 583]",walk1.mp4
75,1,"[475, 77, 195, 584]",walk1.mp4
76,1,"[476, 78, 197, 584]",walk1.mp4
77,1,"[479, 74, 195, 586]",walk1.mp4
78,1,"[481, 71, 195, 585]",walk1.mp4
79,1,"[482, 78, 194, 583]",walk1.mp4
80,1,"[482, 75, 194, 582]",walk1.mp4
81,1,"[482, 81, 196, 581]",walk1.mp4
82,1,"[482, 79, 196, 579]",walk1.mp4
83,1,"[483, 83, 196, 575]",walk1.mp4
84,1,"[483, 81, 195, 575]",walk1.mp4
85,1,"[478, 76, 196, 578]",walk1.mp4
86,1,"[479, 70, 197, 582]",walk1.mp4
87,1,"[475, 67, 199, 585]",walk1.mp4
88,1,"[472, 67, 200, 588]",walk1.mp4
